Cycle=1_Fc=3_X	Cycle=1_Fc=3_Y	Cycle=1_Fc=4_X	Cycle=1_Fc=4_Y	Cycle=1_Fc=4-3_X	Cycle=1_Fc=4-3_Y	Cycle=2_Fc=3_X	Cycle=2_Fc=3_Y	Cycle=2_Fc=4_X	Cycle=2_Fc=4_Y	Cycle=2_Fc=4-3_X	Cycle=2_Fc=4-3_Y	Cycle=3_Fc=3_X	Cycle=3_Fc=3_Y	Cycle=3_Fc=4_X	Cycle=3_Fc=4_Y	Cycle=3_Fc=4-3_X	Cycle=3_Fc=4-3_Y	Cycle=4_Fc=3_X	Cycle=4_Fc=3_Y	Cycle=4_Fc=4_X	Cycle=4_Fc=4_Y	Cycle=4_Fc=4-3_X	Cycle=4_Fc=4-3_Y	Cycle=5_Fc=3_X	Cycle=5_Fc=3_Y	Cycle=5_Fc=4_X	Cycle=5_Fc=4_Y	Cycle=5_Fc=4-3_X	Cycle=5_Fc=4-3_Y	Cycle=6_Fc=3_X	Cycle=6_Fc=3_Y	Cycle=6_Fc=4_X	Cycle=6_Fc=4_Y	Cycle=6_Fc=4-3_X	Cycle=6_Fc=4-3_Y	Cycle=7_Fc=3_X	Cycle=7_Fc=3_Y	Cycle=7_Fc=4_X	Cycle=7_Fc=4_Y	Cycle=7_Fc=4-3_X	Cycle=7_Fc=4-3_Y	Cycle=8_Fc=3_X	Cycle=8_Fc=3_Y	Cycle=8_Fc=4_X	Cycle=8_Fc=4_Y	Cycle=8_Fc=4-3_X	Cycle=8_Fc=4-3_Y	Cycle=9_Fc=3_X	Cycle=9_Fc=3_Y	Cycle=9_Fc=4_X	Cycle=9_Fc=4_Y	Cycle=9_Fc=4-3_X	Cycle=9_Fc=4-3_Y	Cycle=10_Fc=3_X	Cycle=10_Fc=3_Y	Cycle=10_Fc=4_X	Cycle=10_Fc=4_Y	Cycle=10_Fc=4-3_X	Cycle=10_Fc=4-3_Y	Cycle=11_Fc=3_X	Cycle=11_Fc=3_Y	Cycle=11_Fc=4_X	Cycle=11_Fc=4_Y	Cycle=11_Fc=4-3_X	Cycle=11_Fc=4-3_Y	Cycle=12_Fc=3_X	Cycle=12_Fc=3_Y	Cycle=12_Fc=4_X	Cycle=12_Fc=4_Y	Cycle=12_Fc=4-3_X	Cycle=12_Fc=4-3_Y	Cycle=13_Fc=3_X	Cycle=13_Fc=3_Y	Cycle=13_Fc=4_X	Cycle=13_Fc=4_Y	Cycle=13_Fc=4-3_X	Cycle=13_Fc=4-3_Y	Cycle=14_Fc=3_X	Cycle=14_Fc=3_Y	Cycle=14_Fc=4_X	Cycle=14_Fc=4_Y	Cycle=14_Fc=4-3_X	Cycle=14_Fc=4-3_Y	Cycle=15_Fc=3_X	Cycle=15_Fc=3_Y	Cycle=15_Fc=4_X	Cycle=15_Fc=4_Y	Cycle=15_Fc=4-3_X	Cycle=15_Fc=4-3_Y	Cycle=16_Fc=3_X	Cycle=16_Fc=3_Y	Cycle=16_Fc=4_X	Cycle=16_Fc=4_Y	Cycle=16_Fc=4-3_X	Cycle=16_Fc=4-3_Y	Cycle=17_Fc=3_X	Cycle=17_Fc=3_Y	Cycle=17_Fc=4_X	Cycle=17_Fc=4_Y	Cycle=17_Fc=4-3_X	Cycle=17_Fc=4-3_Y	Cycle=18_Fc=3_X	Cycle=18_Fc=3_Y	Cycle=18_Fc=4_X	Cycle=18_Fc=4_Y	Cycle=18_Fc=4-3_X	Cycle=18_Fc=4-3_Y	Cycle=19_Fc=3_X	Cycle=19_Fc=3_Y	Cycle=19_Fc=4_X	Cycle=19_Fc=4_Y	Cycle=19_Fc=4-3_X	Cycle=19_Fc=4-3_Y	Cycle=20_Fc=3_X	Cycle=20_Fc=3_Y	Cycle=20_Fc=4_X	Cycle=20_Fc=4_Y	Cycle=20_Fc=4-3_X	Cycle=20_Fc=4-3_Y	Cycle=21_Fc=3_X	Cycle=21_Fc=3_Y	Cycle=21_Fc=4_X	Cycle=21_Fc=4_Y	Cycle=21_Fc=4-3_X	Cycle=21_Fc=4-3_Y	Cycle=22_Fc=3_X	Cycle=22_Fc=3_Y	Cycle=22_Fc=4_X	Cycle=22_Fc=4_Y	Cycle=22_Fc=4-3_X	Cycle=22_Fc=4-3_Y	Cycle=23_Fc=3_X	Cycle=23_Fc=3_Y	Cycle=23_Fc=4_X	Cycle=23_Fc=4_Y	Cycle=23_Fc=4-3_X	Cycle=23_Fc=4-3_Y	Cycle=24_Fc=3_X	Cycle=24_Fc=3_Y	Cycle=24_Fc=4_X	Cycle=24_Fc=4_Y	Cycle=24_Fc=4-3_X	Cycle=24_Fc=4-3_Y	Cycle=25_Fc=3_X	Cycle=25_Fc=3_Y	Cycle=25_Fc=4_X	Cycle=25_Fc=4_Y	Cycle=25_Fc=4-3_X	Cycle=25_Fc=4-3_Y
797.6	23692	797.6	24309.2	797.6	617.211	797.6	23685.4	797.6	24275.1	797.6	589.67	797.6	23697.9	797.6	24271.1	797.6	573.268	797.6	23700.3	797.6	24268.7	797.6	568.377	797.6	23709.2	797.6	24284.6	797.6	575.365	797.6	23716.4	797.6	24298.3	797.6	581.91	797.6	23726.6	797.6	24320.2	797.6	593.621	797.6	23751.5	797.6	24357.4	797.6	605.92	797.6	23797.6	797.6	24404.2	797.6	606.6	797.6	23877	797.6	24476.8	797.6	599.809	797.6	23994.1	797.6	24572.2	797.6	578.035	797.6	24113.3	797.6	24756.7	797.6	643.406	797.6	24095.8	797.6	24576.3	797.6	480.52	797.6	24098.5	797.6	24560.1	797.6	461.6	797.6	24103.7	797.6	24555.7	797.6	451.965	797.6	24110.7	797.6	24555.7	797.6	444.93	797.6	24117.6	797.6	24556.6	797.6	439.039	797.6	24124.4	797.6	24558	797.6	433.576	797.6	24133.3	797.6	24561.4	797.6	428.199	797.6	24142.8	797.6	24565.6	797.6	422.76	797.6	24154.3	797.6	24571.2	797.6	416.941	797.6	24158.7	797.6	24569	797.6	410.305	797.6	24258.2	797.6	24728.6	797.6	470.41	797.6	24243.5	797.6	24616.7	797.6	373.166	797.6	24250.6	797.6	24616.2	797.6	365.537
797.7	23692	797.7	24309.3	797.7	617.221	797.7	23685.4	797.7	24275.1	797.7	589.666	797.7	23697.9	797.7	24271.1	797.7	573.262	797.7	23700.3	797.7	24268.7	797.7	568.381	797.7	23709.3	797.7	24284.6	797.7	575.363	797.7	23716.4	797.7	24298.3	797.7	581.91	797.7	23726.6	797.7	24320.2	797.7	593.621	797.7	23751.5	797.7	24357.4	797.7	605.92	797.7	23797.6	797.7	24404.2	797.7	606.6	797.7	23877	797.7	24476.8	797.7	599.809	797.7	23994.1	797.7	24572.2	797.7	578.029	797.7	24113.3	797.7	24756.7	797.7	643.4	797.7	24095.8	797.7	24576.3	797.7	480.525	797.7	24098.5	797.7	24560.1	797.7	461.6	797.7	24103.7	797.7	24555.7	797.7	451.959	797.7	24110.7	797.7	24555.7	797.7	444.926	797.7	24117.6	797.7	24556.6	797.7	439.039	797.7	24124.4	797.7	24558	797.7	433.57	797.7	24133.3	797.7	24561.4	797.7	428.199	797.7	24142.8	797.7	24565.6	797.7	422.77	797.7	24154.3	797.7	24571.2	797.7	416.937	797.7	24158.7	797.7	24569	797.7	410.309	797.7	24258.2	797.7	24728.6	797.7	470.395	797.7	24243.5	797.7	24616.7	797.7	373.16	797.7	24250.6	797.7	24616.2	797.7	365.541
797.8	23692	797.8	24309.2	797.8	617.211	797.8	23685.4	797.8	24275.1	797.8	589.66	797.8	23697.9	797.8	24271.1	797.8	573.257	797.8	23700.3	797.8	24268.7	797.8	568.367	797.8	23709.3	797.8	24284.6	797.8	575.365	797.8	23716.4	797.8	24298.3	797.8	581.916	797.8	23726.6	797.8	24320.2	797.8	593.616	797.8	23751.5	797.8	24357.4	797.8	605.92	797.8	23797.6	797.8	24404.2	797.8	606.6	797.8	23877	797.8	24476.8	797.8	599.805	797.8	23994.1	797.8	24572.2	797.8	578.02	797.8	24113.3	797.8	24756.7	797.8	643.4	797.8	24095.8	797.8	24576.3	797.8	480.52	797.8	24098.5	797.8	24560.1	797.8	461.609	797.8	24103.7	797.8	24555.7	797.8	451.965	797.8	24110.7	797.8	24555.7	797.8	444.92	797.8	24117.6	797.8	24556.6	797.8	439.035	797.8	24124.5	797.8	24558	797.8	433.57	797.8	24133.3	797.8	24561.5	797.8	428.207	797.8	24142.8	797.8	24565.6	797.8	422.77	797.8	24154.3	797.8	24571.2	797.8	416.93	797.8	24158.7	797.8	24569	797.8	410.309	797.8	24258.2	797.8	24728.6	797.8	470.389	797.8	24243.5	797.8	24616.7	797.8	373.16	797.8	24250.6	797.8	24616.2	797.8	365.541
797.9	23692	797.9	24309.2	797.9	617.211	797.9	23685.4	797.9	24275.1	797.9	589.66	797.9	23697.9	797.9	24271.1	797.9	573.25	797.9	23700.3	797.9	24268.7	797.9	568.361	797.9	23709.3	797.9	24284.6	797.9	575.359	797.9	23716.4	797.9	24298.3	797.9	581.91	797.9	23726.6	797.9	24320.3	797.9	593.624	797.9	23751.5	797.9	24357.4	797.9	605.926	797.9	23797.6	797.9	24404.2	797.9	606.596	797.9	23877	797.9	24476.8	797.9	599.799	797.9	23994.1	797.9	24572.2	797.9	578.02	797.9	24113.3	797.9	24756.7	797.9	643.387	797.9	24095.8	797.9	24576.3	797.9	480.529	797.9	24098.5	797.9	24560.1	797.9	461.605	797.9	24103.8	797.9	24555.7	797.9	451.959	797.9	24110.7	797.9	24555.7	797.9	444.92	797.9	24117.6	797.9	24556.6	797.9	439.029	797.9	24124.5	797.9	24558	797.9	433.575	797.9	24133.3	797.9	24561.5	797.9	428.201	797.9	24142.8	797.9	24565.6	797.9	422.77	797.9	24154.3	797.9	24571.2	797.9	416.926	797.9	24158.7	797.9	24569	797.9	410.309	797.9	24258.2	797.9	24728.6	797.9	470.379	797.9	24243.5	797.9	24616.7	797.9	373.16	797.9	24250.6	797.9	24616.2	797.9	365.541
798	23692	798	24309.2	798	617.211	798	23685.4	798	24275.1	798	589.666	798	23697.9	798	24271.1	798	573.25	798	23700.3	798	24268.7	798	568.361	798	23709.3	798	24284.6	798	575.365	798	23716.4	798	24298.3	798	581.91	798	23726.6	798	24320.3	798	593.631	798	23751.5	798	24357.4	798	605.92	798	23797.6	798	24404.2	798	606.59	798	23877	798	24476.8	798	599.785	798	23994.1	798	24572.2	798	578.02	798	24113.3	798	24756.7	798	643.381	798	24095.8	798	24576.3	798	480.525	798	24098.5	798	24560.1	798	461.6	798	24103.8	798	24555.7	798	451.967	798	24110.7	798	24555.7	798	444.916	798	24117.6	798	24556.6	798	439.035	798	24124.5	798	24558	798	433.568	798	24133.3	798	24561.5	798	428.201	798	24142.8	798	24565.6	798	422.77	798	24154.3	798	24571.2	798	416.93	798	24158.7	798	24569	798	410.309	798	24258.2	798	24728.6	798	470.375	798	24243.5	798	24616.7	798	373.16	798	24250.6	798	24616.2	798	365.536
798.1	23692	798.1	24309.3	798.1	617.217	798.1	23685.4	798.1	24275.1	798.1	589.66	798.1	23697.9	798.1	24271.1	798.1	573.25	798.1	23700.4	798.1	24268.7	798.1	568.361	798.1	23709.3	798.1	24284.6	798.1	575.359	798.1	23716.4	798.1	24298.3	798.1	581.906	798.1	23726.6	798.1	24320.3	798.1	593.626	798.1	23751.5	798.1	24357.4	798.1	605.92	798.1	23797.6	798.1	24404.1	798.1	606.58	798.1	23877	798.1	24476.8	798.1	599.779	798.1	23994.1	798.1	24572.2	798.1	578.01	798.1	24113.3	798.1	24756.7	798.1	643.381	798.1	24095.8	798.1	24576.3	798.1	480.52	798.1	24098.5	798.1	24560.1	798.1	461.611	798.1	24103.8	798.1	24555.7	798.1	451.961	798.1	24110.8	798.1	24555.7	798.1	444.92	798.1	24117.6	798.1	24556.6	798.1	439.029	798.1	24124.5	798.1	24558	798.1	433.568	798.1	24133.3	798.1	24561.5	798.1	428.201	798.1	24142.8	798.1	24565.6	798.1	422.775	798.1	24154.3	798.1	24571.2	798.1	416.93	798.1	24158.7	798.1	24569.1	798.1	410.316	798.1	24258.2	798.1	24728.6	798.1	470.359	798.1	24243.6	798.1	24616.7	798.1	373.172	798.1	24250.6	798.1	24616.2	798.1	365.529
798.2	23692	798.2	24309.3	798.2	617.211	798.2	23685.4	798.2	24275.1	798.2	589.66	798.2	23697.9	798.2	24271.1	798.2	573.246	798.2	23700.4	798.2	24268.7	798.2	568.357	798.2	23709.3	798.2	24284.6	798.2	575.355	798.2	23716.4	798.2	24298.3	798.2	581.91	798.2	23726.6	798.2	24320.3	798.2	593.619	798.2	23751.5	798.2	24357.4	798.2	605.916	798.2	23797.6	798.2	24404.1	798.2	606.576	798.2	23877	798.2	24476.8	798.2	599.779	798.2	23994.2	798.2	24572.2	798.2	578.01	798.2	24113.3	798.2	24756.7	798.2	643.381	798.2	24095.8	798.2	24576.3	798.2	480.516	798.2	24098.5	798.2	24560.1	798.2	461.607	798.2	24103.8	798.2	24555.7	798.2	451.957	798.2	24110.8	798.2	24555.7	798.2	444.906	798.2	24117.6	798.2	24556.6	798.2	439.029	798.2	24124.5	798.2	24558	798.2	433.568	798.2	24133.3	798.2	24561.5	798.2	428.201	798.2	24142.8	798.2	24565.6	798.2	422.77	798.2	24154.3	798.2	24571.2	798.2	416.93	798.2	24158.7	798.2	24569.1	798.2	410.311	798.2	24258.2	798.2	24728.6	798.2	470.359	798.2	24243.6	798.2	24616.7	798.2	373.167	798.2	24250.6	798.2	24616.2	798.2	365.529
798.3	23692	798.3	24309.3	798.3	617.221	798.3	23685.4	798.3	24275.1	798.3	589.666	798.3	23697.9	798.3	24271.1	798.3	573.25	798.3	23700.4	798.3	24268.7	798.3	568.361	798.3	23709.3	798.3	24284.6	798.3	575.357	798.3	23716.4	798.3	24298.3	798.3	581.91	798.3	23726.6	798.3	24320.3	798.3	593.619	798.3	23751.5	798.3	24357.4	798.3	605.91	798.3	23797.6	798.3	24404.1	798.3	606.57	798.3	23877	798.3	24476.8	798.3	599.775	798.3	23994.2	798.3	24572.2	798.3	578.006	798.3	24113.3	798.3	24756.7	798.3	643.381	798.3	24095.8	798.3	24576.3	798.3	480.52	798.3	24098.5	798.3	24560.1	798.3	461.602	798.3	24103.8	798.3	24555.7	798.3	451.957	798.3	24110.8	798.3	24555.7	798.3	444.9	798.3	24117.6	798.3	24556.6	798.3	439.029	798.3	24124.5	798.3	24558	798.3	433.564	798.3	24133.3	798.3	24561.5	798.3	428.197	798.3	24142.8	798.3	24565.6	798.3	422.77	798.3	24154.3	798.3	24571.2	798.3	416.926	798.3	24158.8	798.3	24569.1	798.3	410.311	798.3	24258.2	798.3	24728.6	798.3	470.359	798.3	24243.6	798.3	24616.7	798.3	373.16	798.3	24250.6	798.3	24616.2	798.3	365.529
798.4	23692.1	798.4	24309.3	798.4	617.221	798.4	23685.4	798.4	24275.1	798.4	589.66	798.4	23697.9	798.4	24271.1	798.4	573.25	798.4	23700.4	798.4	24268.7	798.4	568.361	798.4	23709.3	798.4	24284.6	798.4	575.352	798.4	23716.4	798.4	24298.3	798.4	581.906	798.4	23726.6	798.4	24320.3	798.4	593.629	798.4	23751.5	798.4	24357.4	798.4	605.906	798.4	23797.6	798.4	24404.1	798.4	606.57	798.4	23877	798.4	24476.8	798.4	599.76	798.4	23994.2	798.4	24572.1	798.4	577.99	798.4	24113.3	798.4	24756.6	798.4	643.367	798.4	24095.8	798.4	24576.3	798.4	480.52	798.4	24098.5	798.4	24560.1	798.4	461.602	798.4	24103.8	798.4	24555.7	798.4	451.951	798.4	24110.8	798.4	24555.7	798.4	444.91	798.4	24117.6	798.4	24556.6	798.4	439.039	798.4	24124.5	798.4	24558	798.4	433.568	798.4	24133.3	798.4	24561.5	798.4	428.191	798.4	24142.8	798.4	24565.6	798.4	422.77	798.4	24154.3	798.4	24571.2	798.4	416.92	798.4	24158.8	798.4	24569.1	798.4	410.307	798.4	24258.2	798.4	24728.6	798.4	470.35	798.4	24243.6	798.4	24616.7	798.4	373.16	798.4	24250.6	798.4	24616.2	798.4	365.539
798.5	23692.1	798.5	24309.3	798.5	617.216	798.5	23685.4	798.5	24275.1	798.5	589.646	798.5	23697.9	798.5	24271.1	798.5	573.246	798.5	23700.4	798.5	24268.7	798.5	568.357	798.5	23709.3	798.5	24284.6	798.5	575.352	798.5	23716.4	798.5	24298.3	798.5	581.9	798.5	23726.6	798.5	24320.3	798.5	593.629	798.5	23751.5	798.5	24357.4	798.5	605.9	798.5	23797.6	798.5	24404.1	798.5	606.561	798.5	23877	798.5	24476.8	798.5	599.76	798.5	23994.2	798.5	24572.1	798.5	577.99	798.5	24113.3	798.5	24756.6	798.5	643.361	798.5	24095.8	798.5	24576.3	798.5	480.516	798.5	24098.5	798.5	24560.1	798.5	461.611	798.5	24103.8	798.5	24555.7	798.5	451.951	798.5	24110.8	798.5	24555.7	798.5	444.906	798.5	24117.6	798.5	24556.6	798.5	439.039	798.5	24124.5	798.5	24558	798.5	433.568	798.5	24133.3	798.5	24561.5	798.5	428.201	798.5	24142.8	798.5	24565.6	798.5	422.779	798.5	24154.3	798.5	24571.2	798.5	416.92	798.5	24158.8	798.5	24569.1	798.5	410.301	798.5	24258.2	798.5	24728.6	798.5	470.35	798.5	24243.6	798.5	24616.7	798.5	373.17	798.5	24250.6	798.5	24616.2	798.5	365.535
798.6	23692.1	798.6	24309.3	798.6	617.209	798.6	23685.4	798.6	24275.1	798.6	589.65	798.6	23697.9	798.6	24271.1	798.6	573.24	798.6	23700.4	798.6	24268.7	798.6	568.352	798.6	23709.3	798.6	24284.6	798.6	575.352	798.6	23716.4	798.6	24298.3	798.6	581.896	798.6	23726.6	798.6	24320.3	798.6	593.629	798.6	23751.5	798.6	24357.4	798.6	605.896	798.6	23797.6	798.6	24404.1	798.6	606.557	798.6	23877	798.6	24476.8	798.6	599.76	798.6	23994.2	798.6	24572.1	798.6	577.99	798.6	24113.3	798.6	24756.6	798.6	643.361	798.6	24095.8	798.6	24576.3	798.6	480.51	798.6	24098.5	798.6	24560.1	798.6	461.607	798.6	24103.8	798.6	24555.7	798.6	451.947	798.6	24110.8	798.6	24555.7	798.6	444.91	798.6	24117.6	798.6	24556.6	798.6	439.035	798.6	24124.5	798.6	24558	798.6	433.564	798.6	24133.3	798.6	24561.5	798.6	428.201	798.6	24142.8	798.6	24565.6	798.6	422.775	798.6	24154.3	798.6	24571.2	798.6	416.92	798.6	24158.8	798.6	24569.1	798.6	410.301	798.6	24258.3	798.6	24728.6	798.6	470.35	798.6	24243.6	798.6	24616.7	798.6	373.166	798.6	24250.6	798.6	24616.2	798.6	365.529
798.7	23692.1	798.7	24309.3	798.7	617.209	798.7	23685.4	798.7	24275.1	798.7	589.65	798.7	23697.9	798.7	24271.2	798.7	573.246	798.7	23700.4	798.7	24268.7	798.7	568.357	798.7	23709.3	798.7	24284.6	798.7	575.348	798.7	23716.4	798.7	24298.3	798.7	581.891	798.7	23726.6	798.7	24320.3	798.7	593.629	798.7	23751.5	798.7	24357.4	798.7	605.891	798.7	23797.6	798.7	24404.1	798.7	606.551	798.7	23877	798.7	24476.8	798.7	599.76	798.7	23994.2	798.7	24572.1	798.7	577.986	798.7	24113.3	798.7	24756.6	798.7	643.348	798.7	24095.8	798.7	24576.3	798.7	480.51	798.7	24098.5	798.7	24560.1	798.7	461.602	798.7	24103.8	798.7	24555.7	798.7	451.941	798.7	24110.8	798.7	24555.7	798.7	444.906	798.7	24117.6	798.7	24556.6	798.7	439.029	798.7	24124.5	798.7	24558	798.7	433.559	798.7	24133.3	798.7	24561.5	798.7	428.197	798.7	24142.8	798.7	24565.6	798.7	422.77	798.7	24154.3	798.7	24571.2	798.7	416.916	798.7	24158.8	798.7	24569.1	798.7	410.297	798.7	24258.3	798.7	24728.6	798.7	470.346	798.7	24243.6	798.7	24616.7	798.7	373.16	798.7	24250.7	798.7	24616.2	798.7	365.539
798.8	23692.1	798.8	24309.3	798.8	617.219	798.8	23685.4	798.8	24275.1	798.8	589.65	798.8	23697.9	798.8	24271.2	798.8	573.24	798.8	23700.4	798.8	24268.7	798.8	568.35	798.8	23709.3	798.8	24284.6	798.8	575.342	798.8	23716.4	798.8	24298.3	798.8	581.887	798.8	23726.6	798.8	24320.3	798.8	593.629	798.8	23751.5	798.8	24357.4	798.8	605.887	798.8	23797.6	798.8	24404.1	798.8	606.551	798.8	23877	798.8	24476.8	798.8	599.746	798.8	23994.2	798.8	24572.1	798.8	577.971	798.8	24113.3	798.8	24756.6	798.8	643.342	798.8	24095.8	798.8	24576.3	798.8	480.506	798.8	24098.6	798.8	24560.2	798.8	461.611	798.8	24103.8	798.8	24555.7	798.8	451.941	798.8	24110.8	798.8	24555.7	798.8	444.91	798.8	24117.6	798.8	24556.6	798.8	439.029	798.8	24124.5	798.8	24558	798.8	433.559	798.8	24133.3	798.8	24561.5	798.8	428.191	798.8	24142.8	798.8	24565.6	798.8	422.77	798.8	24154.3	798.8	24571.3	798.8	416.92	798.8	24158.8	798.8	24569.1	798.8	410.291	798.8	24258.3	798.8	24728.6	798.8	470.33	798.8	24243.6	798.8	24616.7	798.8	373.17	798.8	24250.6	798.8	24616.2	798.8	365.535
798.9	23692.1	798.9	24309.3	798.9	617.219	798.9	23685.4	798.9	24275.1	798.9	589.646	798.9	23697.9	798.9	24271.2	798.9	573.236	798.9	23700.4	798.9	24268.7	798.9	568.35	798.9	23709.3	798.9	24284.6	798.9	575.342	798.9	23716.5	798.9	24298.3	798.9	581.881	798.9	23726.6	798.9	24320.3	798.9	593.625	798.9	23751.5	798.9	24357.4	798.9	605.891	798.9	23797.6	798.9	24404.1	798.9	606.539	798.9	23877	798.9	24476.8	798.9	599.74	798.9	23994.2	798.9	24572.1	798.9	577.971	798.9	24113.3	798.9	24756.6	798.9	643.342	798.9	24095.8	798.9	24576.3	798.9	480.512	798.9	24098.6	798.9	24560.2	798.9	461.607	798.9	24103.8	798.9	24555.7	798.9	451.951	798.9	24110.8	798.9	24555.7	798.9	444.906	798.9	24117.6	798.9	24556.6	798.9	439.037	798.9	24124.5	798.9	24558	798.9	433.559	798.9	24133.3	798.9	24561.5	798.9	428.201	798.9	24142.8	798.9	24565.6	798.9	422.779	798.9	24154.3	798.9	24571.2	798.9	416.91	798.9	24158.8	798.9	24569.1	798.9	410.287	798.9	24258.3	798.9	24728.6	798.9	470.33	798.9	24243.6	798.9	24616.7	798.9	373.17	798.9	24250.6	798.9	24616.2	798.9	365.533
799	23692.1	799	24309.3	799	617.219	799	23685.4	799	24275.1	799	589.641	799	23697.9	799	24271.2	799	573.23	799	23700.4	799	24268.7	799	568.35	799	23709.3	799	24284.6	799	575.347	799	23716.5	799	24298.3	799	581.886	799	23726.7	799	24320.3	799	593.619	799	23751.5	799	24357.4	799	605.887	799	23797.6	799	24404.1	799	606.539	799	23877	799	24476.8	799	599.74	799	23994.2	799	24572.1	799	577.971	799	24113.3	799	24756.6	799	643.342	799	24095.8	799	24576.3	799	480.512	799	24098.6	799	24560.2	799	461.6	799	24103.8	799	24555.7	799	451.947	799	24110.8	799	24555.7	799	444.9	799	24117.6	799	24556.6	799	439.02	799	24124.5	799	24558	799	433.555	799	24133.3	799	24561.5	799	428.201	799	24142.8	799	24565.6	799	422.775	799	24154.3	799	24571.2	799	416.91	799	24158.8	799	24569.1	799	410.291	799	24258.3	799	24728.6	799	470.33	799	24243.6	799	24616.7	799	373.17	799	24250.7	799	24616.2	799	365.539
799.1	23692.1	799.1	24309.3	799.1	617.219	799.1	23685.4	799.1	24275.1	799.1	589.641	799.1	23697.9	799.1	24271.2	799.1	573.23	799.1	23700.4	799.1	24268.7	799.1	568.359	799.1	23709.3	799.1	24284.6	799.1	575.34	799.1	23716.5	799.1	24298.3	799.1	581.879	799.1	23726.7	799.1	24320.3	799.1	593.615	799.1	23751.5	799.1	24357.4	799.1	605.881	799.1	23797.6	799.1	24404.1	799.1	606.539	799.1	23877	799.1	24476.8	799.1	599.74	799.1	23994.2	799.1	24572.1	799.1	577.971	799.1	24113.3	799.1	24756.6	799.1	643.342	799.1	24095.8	799.1	24576.3	799.1	480.512	799.1	24098.6	799.1	24560.2	799.1	461.605	799.1	24103.8	799.1	24555.7	799.1	451.941	799.1	24110.8	799.1	24555.7	799.1	444.9	799.1	24117.6	799.1	24556.6	799.1	439.031	799.1	24124.5	799.1	24558	799.1	433.549	799.1	24133.3	799.1	24561.5	799.1	428.201	799.1	24142.8	799.1	24565.6	799.1	422.77	799.1	24154.3	799.1	24571.3	799.1	416.92	799.1	24158.8	799.1	24569.1	799.1	410.291	799.1	24258.3	799.1	24728.6	799.1	470.32	799.1	24243.6	799.1	24616.7	799.1	373.17	799.1	24250.7	799.1	24616.2	799.1	365.535
799.2	23692.1	799.2	24309.3	799.2	617.215	799.2	23685.4	799.2	24275.1	799.2	589.65	799.2	23697.9	799.2	24271.2	799.2	573.236	799.2	23700.4	799.2	24268.7	799.2	568.355	799.2	23709.3	799.2	24284.6	799.2	575.34	799.2	23716.5	799.2	24298.3	799.2	581.879	799.2	23726.7	799.2	24320.3	799.2	593.609	799.2	23751.5	799.2	24357.4	799.2	605.881	799.2	23797.6	799.2	24404.1	799.2	606.529	799.2	23877	799.2	24476.8	799.2	599.727	799.2	23994.2	799.2	24572.1	799.2	577.955	799.2	24113.3	799.2	24756.6	799.2	643.337	799.2	24095.8	799.2	24576.3	799.2	480.512	799.2	24098.6	799.2	24560.2	799.2	461.6	799.2	24103.8	799.2	24555.7	799.2	451.951	799.2	24110.8	799.2	24555.7	799.2	444.896	799.2	24117.6	799.2	24556.6	799.2	439.027	799.2	24124.5	799.2	24558.1	799.2	433.561	799.2	24133.3	799.2	24561.5	799.2	428.197	799.2	24142.8	799.2	24565.6	799.2	422.77	799.2	24154.3	799.2	24571.3	799.2	416.92	799.2	24158.8	799.2	24569.1	799.2	410.297	799.2	24258.3	799.2	24728.6	799.2	470.32	799.2	24243.6	799.2	24616.7	799.2	373.17	799.2	24250.7	799.2	24616.2	799.2	365.539
799.3	23692.1	799.3	24309.3	799.3	617.209	799.3	23685.4	799.3	24275.1	799.3	589.65	799.3	23697.9	799.3	24271.2	799.3	573.23	799.3	23700.4	799.3	24268.7	799.3	568.35	799.3	23709.3	799.3	24284.6	799.3	575.34	799.3	23716.5	799.3	24298.3	799.3	581.875	799.3	23726.7	799.3	24320.3	799.3	593.609	799.3	23751.5	799.3	24357.4	799.3	605.881	799.3	23797.6	799.3	24404.1	799.3	606.529	799.3	23877	799.3	24476.8	799.3	599.721	799.3	23994.2	799.3	24572.1	799.3	577.949	799.3	24113.3	799.3	24756.6	799.3	643.314	799.3	24095.8	799.3	24576.3	799.3	480.521	799.3	24098.6	799.3	24560.2	799.3	461.609	799.3	24103.8	799.3	24555.7	799.3	451.946	799.3	24110.8	799.3	24555.7	799.3	444.891	799.3	24117.6	799.3	24556.6	799.3	439.021	799.3	24124.5	799.3	24558.1	799.3	433.561	799.3	24133.3	799.3	24561.5	799.3	428.201	799.3	24142.8	799.3	24565.6	799.3	422.77	799.3	24154.3	799.3	24571.3	799.3	416.92	799.3	24158.8	799.3	24569.1	799.3	410.295	799.3	24258.3	799.3	24728.6	799.3	470.311	799.3	24243.6	799.3	24616.7	799.3	373.17	799.3	24250.7	799.3	24616.2	799.3	365.539
