Cycle=1_Fc=1_X	Cycle=1_Fc=1_Y	Cycle=1_Fc=2_X	Cycle=1_Fc=2_Y
50891	21522	50891	21282.5
50892	21522	50892	21282.5
50893	21522	50893	21282.5
50894	21522	50894	21282.5
50895	21522	50895	21282.5
50896	21522	50896	21282.5
50897	21522	50897	21282.5
50898	21522	50898	21282.5
50899	21522	50899	21282.5
50900	21522	50900	21282.5
50901	21522	50901	21282.5
50902	21522	50902	21282.5
50903	21522	50903	21282.5
50904	21522	50904	21282.5
50905	21522	50905	21282.5
50906	21522	50906	21282.5
50907	21522	50907	21282.5
50908	21522	50908	21282.5
50909	21522	50909	21282.5
50910	21522	50910	21282.5
50911	21522	50911	21282.5
50912	21522	50912	21282.5
50913	21522	50913	21282.5
50914	21522	50914	21282.5
50915	21522.1	50915	21282.5
50916	21522.1	50916	21282.5
50917	21522	50917	21282.5
50918	21522	50918	21282.5
50919	21522.1	50919	21282.6
50920	21522	50920	21282.6
50921	21522	50921	21282.6
50922	21522	50922	21282.5
50923	21522	50923	21282.5
50924	21522	50924	21282.6
50925	21522	50925	21282.5
50926	21522	50926	21282.5
50927	21522	50927	21282.5
50928	21522.1	50928	21282.5
50929	21522.1	50929	21282.5
50930	21522.1	50930	21282.5
50931	21522	50931	21282.5
50932	21522	50932	21282.5
50933	21522	50933	21282.5
50934	21522	50934	21282.5
50935	21522	50935	21282.5
50936	21522	50936	21282.5
50937	21522	50937	21282.5
50938	21522.1	50938	21282.5
50939	21522.1	50939	21282.5
50940	21522.1	50940	21282.5
50941	21522.1	50941	21282.5
50942	21522.1	50942	21282.5
50943	21522.1	50943	21282.5
50944	21522.1	50944	21282.5
50945	21522.1	50945	21282.5
50946	21522.1	50946	21282.5
50947	21522.1	50947	21282.5
50948	21522.1	50948	21282.5
50949	21522.1	50949	21282.5
50950	21522.1	50950	21282.5
50951	21522.1	50951	21282.5
50952	21522.1	50952	21282.5
50953	21522.1	50953	21282.5
50954	21522.1	50954	21282.5
50955	21522.1	50955	21282.5
50956	21522.1	50956	21282.5
50957	21522.1	50957	21282.5
50958	21522.1	50958	21282.5
50959	21522.1	50959	21282.5
50960	21522.1	50960	21282.5
50961	21522.1	50961	21282.5
50962	21522.1	50962	21282.5
50963	21522.1	50963	21282.5
50964	21522.1	50964	21282.5
50965	21522.1	50965	21282.5
50966	21522.1	50966	21282.5
50967	21522.1	50967	21282.5
50968	21522.1	50968	21282.5
50969	21522.1	50969	21282.5
50970	21522.1	50970	21282.5
50971	21522.1	50971	21282.5
50972	21522.1	50972	21282.5
50973	21522.1	50973	21282.5
50974	21522.1	50974	21282.5
50975	21522.1	50975	21282.5
50976	21522.1	50976	21282.5
50977	21522.1	50977	21282.5
50978	21522.1	50978	21282.5
50979	21522.1	50979	21282.5
50980	21522.1	50980	21282.5
50981	21522.1	50981	21282.5
50982	21522.1	50982	21282.5
50983	21522.1	50983	21282.5
50984	21522	50984	21282.5
50985	21522	50985	21282.5
50986	21522	50986	21282.5
50987	21522	50987	21282.5
50988	21522	50988	21282.5
50989	21522	50989	21282.5
50990	21522	50990	21282.5
50991	21522.1	50991	21282.5
50992	21522.1	50992	21282.5
50993	21522.1	50993	21282.5
50994	21522	50994	21282.5
50995	21522	50995	21282.5
50996	21522	50996	21282.5
50997	21522	50997	21282.5
50998	21522	50998	21282.5
50999	21522	50999	21282.5
51000	21522	51000	21282.5
51001	21522	51001	21282.5
51002	21522.1	51002	21282.5
51003	21522.1	51003	21282.5
51004	21522.1	51004	21282.5
51005	21522.1	51005	21282.5
51006	21522.1	51006	21282.6
51007	21522.1	51007	21282.5
51008	21522.1	51008	21282.5
51009	21522.1	51009	21282.5
51010	21522.1	51010	21282.5
51011	21522.1	51011	21282.5
51012	21522.1	51012	21282.5
51013	21522.1	51013	21282.5
51014	21522.1	51014	21282.5
51015	21522.1	51015	21282.5
51016	21522.1	51016	21282.5
51017	21522.1	51017	21282.5
51018	21522.1	51018	21282.5
51019	21522.1	51019	21282.5
51020	21522.1	51020	21282.5
51021	21522	51021	21282.5
51022	21522	51022	21282.5
51023	21522	51023	21282.5
51024	21522	51024	21282.5
51025	21522	51025	21282.5
51026	21522	51026	21282.5
51027	21522	51027	21282.4
51028	21522.1	51028	21282.5
51029	21522.1	51029	21282.5
51030	21522.1	51030	21282.5
51031	21522.1	51031	21282.5
51032	21522.1	51032	21282.5
51033	21522.1	51033	21282.5
51034	21522.1	51034	21282.5
51035	21522.1	51035	21282.5
51036	21522.1	51036	21282.5
51037	21522.1	51037	21282.5
51038	21522.1	51038	21282.5
51039	21522.1	51039	21282.5
51040	21522	51040	21282.5
51041	21522	51041	21282.5
51042	21522	51042	21282.5
51043	21522	51043	21282.5
51044	21522	51044	21282.4
51045	21522	51045	21282.4
51046	21522	51046	21282.4
51047	21522	51047	21282.4
51048	21522	51048	21282.4
51049	21522	51049	21282.4
51050	21522	51050	21282.5
51051	21522	51051	21282.5
51052	21522	51052	21282.5
51053	21522	51053	21282.5
51054	21522.1	51054	21282.5
51055	21522.1	51055	21282.5
51056	21522.1	51056	21282.5
51057	21522.1	51057	21282.4
51058	21522	51058	21282.4
51059	21522	51059	21282.4
51060	21522	51060	21282.4
51061	21522	51061	21282.4
51062	21522	51062	21282.4
51063	21522	51063	21282.4
51064	21522	51064	21282.4
51065	21522	51065	21282.4
51066	21522	51066	21282.4
51067	21522	51067	21282.4
51068	21522	51068	21282.4
51069	21522	51069	21282.5
51070	21522	51070	21282.4
51071	21522	51071	21282.4
51072	21522	51072	21282.5
51073	21522	51073	21282.5
51074	21522	51074	21282.5
51075	21522.1	51075	21282.5
51076	21522.1	51076	21282.5
51077	21522.1	51077	21282.5
51078	21522.1	51078	21282.5
51079	21522.1	51079	21282.5
51080	21522.1	51080	21282.5
51081	21522.1	51081	21282.5
51082	21522.1	51082	21282.5
51083	21522.1	51083	21282.5
51084	21522.1	51084	21282.5
51085	21522.1	51085	21282.5
51086	21522.1	51086	21282.5
51087	21522.1	51087	21282.5
51088	21522.1	51088	21282.5
51089	21522.1	51089	21282.5
51090	21522.1	51090	21282.5
51091	21522.1	51091	21282.5
51092	21522.1	51092	21282.5
51093	21522.1	51093	21282.5
51094	21522.1	51094	21282.5
51095	21522.1	51095	21282.5
51096	21522.1	51096	21282.5
51097	21522.1	51097	21282.5
51098	21522.1	51098	21282.5
51099	21522.1	51099	21282.5
51100	21522.1	51100	21282.5
51101	21522.1	51101	21282.5
51102	21522.1	51102	21282.5
51103	21522.1	51103	21282.5
51104	21522.1	51104	21282.5
51105	21522.1	51105	21282.5
51106	21522.1	51106	21282.5
51107	21522.1	51107	21282.5
51108	21522.1	51108	21282.5
51109	21522.1	51109	21282.5
51110	21522.1	51110	21282.5
51111	21522.1	51111	21282.5
51112	21522.1	51112	21282.5
51113	21522.1	51113	21282.5
51114	21522.1	51114	21282.6
51115	21522.1	51115	21282.6
51116	21522.1	51116	21282.6
51117	21522.1	51117	21282.6
51118	21522.1	51118	21282.6
51119	21522.1	51119	21282.6
51120	21522.1	51120	21282.6
51121	21522.1	51121	21282.6
51122	21522.1	51122	21282.6
51123	21522.1	51123	21282.5
51124	21522.1	51124	21282.5
51125	21522.1	51125	21282.5
51126	21522.1	51126	21282.5
51127	21522.1	51127	21282.5
51128	21522.1	51128	21282.5
51129	21522.1	51129	21282.5
51130	21522.1	51130	21282.5
51131	21522.1	51131	21282.5
51132	21522.1	51132	21282.5
51133	21522.1	51133	21282.5
51134	21522.1	51134	21282.5
51135	21522.1	51135	21282.5
51136	21522.1	51136	21282.5
51137	21522.1	51137	21282.5
51138	21522.1	51138	21282.5
51139	21522.1	51139	21282.5
51140	21522.1	51140	21282.5
51141	21522.1	51141	21282.5
51142	21522.1	51142	21282.5
51143	21522.1	51143	21282.5
51144	21522.1	51144	21282.5
51145	21522.1	51145	21282.5
51146	21522.1	51146	21282.6
51147	21522.1	51147	21282.6
51148	21522.1	51148	21282.6
51149	21522.1	51149	21282.6
51150	21522.1	51150	21282.6
51151	21522.1	51151	21282.6
51152	21522.1	51152	21282.6
51153	21522.1	51153	21282.6
51154	21522.1	51154	21282.6
51155	21522.1	51155	21282.6
51156	21522.1	51156	21282.6
51157	21522.1	51157	21282.6
51158	21522.1	51158	21282.6
51159	21522.1	51159	21282.6
51160	21522.1	51160	21282.6
51161	21522.1	51161	21282.6
51162	21522.1	51162	21282.6
51163	21522.1	51163	21282.7
51164	21522.1	51164	21282.6
51165	21522.1	51165	21282.6
51166	21522.1	51166	21282.6
51167	21522.1	51167	21282.6
51168	21522.1	51168	21282.6
51169	21522.1	51169	21282.6
51170	21522.1	51170	21282.6
51171	21522.1	51171	21282.6
51172	21522.1	51172	21282.6
51173	21522.1	51173	21282.6
51174	21522.1	51174	21282.6
51175	21522.1	51175	21282.6
51176	21522.1	51176	21282.6
51177	21522.1	51177	21282.6
51178	21522.1	51178	21282.6
51179	21522.1	51179	21282.6
51180	21522.1	51180	21282.6
51181	21522.1	51181	21282.6
51182	21522.1	51182	21282.7
51183	21522.1	51183	21282.7
51184	21522.1	51184	21282.6
51185	21522.1	51185	21282.6
51186	21522.1	51186	21282.6
51187	21522.1	51187	21282.6
51188	21522.1	51188	21282.6
51189	21522.1	51189	21282.6
51190	21522.1	51190	21282.6
51191	21522.1	51191	21282.6
51192	21522.1	51192	21282.6
51193	21522.1	51193	21282.6
51194	21522.1	51194	21282.6
51195	21522.1	51195	21282.6
51196	21522.1	51196	21282.6
51197	21522.1	51197	21282.6
51198	21522.1	51198	21282.6
51199	21522.1	51199	21282.6
51200	21522.1	51200	21282.6
51201	21522.1	51201	21282.6
51202	21522.1	51202	21282.6
51203	21522.1	51203	21282.6
51204	21522.1	51204	21282.6
51205	21522.1	51205	21282.7
51206	21522.1	51206	21282.6
51207	21522.1	51207	21282.7
51208	21522.1	51208	21282.7
51209	21522.1	51209	21282.7
51210	21522.1	51210	21282.6
51211	21522.1	51211	21282.6
51212	21522.1	51212	21282.6
51213	21522.1	51213	21282.6
51214	21522.1	51214	21282.6
51215	21522.1	51215	21282.6
51216	21522.1	51216	21282.6
51217	21522.1	51217	21282.6
51218	21522.1	51218	21282.6
51219	21522.1	51219	21282.6
51220	21522.1	51220	21282.6
51221	21522.1	51221	21282.6
51222	21522.1	51222	21282.6
51223	21522.1	51223	21282.6
51224	21522.1	51224	21282.6
51225	21522.1	51225	21282.6
51226	21522.1	51226	21282.6
51227	21522.1	51227	21282.6
51228	21522.1	51228	21282.6
51229	21522.1	51229	21282.6
51230	21522.1	51230	21282.6
51231	21522	51231	21282.6
51232	21522.1	51232	21282.6
51233	21522.1	51233	21282.6
51234	21522.1	51234	21282.6
51235	21522.1	51235	21282.6
51236	21522.1	51236	21282.6
51237	21522.1	51237	21282.6
51238	21522.1	51238	21282.6
51239	21522.1	51239	21282.6
51240	21522.1	51240	21282.6
51241	21522.1	51241	21282.6
51242	21522.1	51242	21282.6
51243	21522.1	51243	21282.6
51244	21522.1	51244	21282.6
51245	21522.1	51245	21282.6
51246	21522.1	51246	21282.6
51247	21522.1	51247	21282.6
51248	21522.1	51248	21282.6
51249	21522.1	51249	21282.6
51250	21522.1	51250	21282.6
51251	21522.1	51251	21282.6
51252	21522.1	51252	21282.6
51253	21522.1	51253	21282.6
51254	21522.1	51254	21282.6
51255	21522.1	51255	21282.6
51256	21522.1	51256	21282.6
51257	21522.1	51257	21282.6
51258	21522.1	51258	21282.6
51259	21522.1	51259	21282.7
51260	21522.1	51260	21282.7
51261	21522.1	51261	21282.7
51262	21522.1	51262	21282.7
51263	21522.1	51263	21282.7
51264	21522.1	51264	21282.7
51265	21522.1	51265	21282.7
51266	21522.1	51266	21282.7
51267	21522.1	51267	21282.7
51268	21522.1	51268	21282.7
51269	21522.1	51269	21282.7
51270	21522.1	51270	21282.7
51271	21522.1	51271	21282.7
51272	21522.1	51272	21282.7
51273	21522.1	51273	21282.7
51274	21522.1	51274	21282.7
51275	21522.1	51275	21282.7
51276	21522.1	51276	21282.6
51277	21522.1	51277	21282.6
51278	21522.1	51278	21282.6
51279	21522.1	51279	21282.6
51280	21522.1	51280	21282.6
51281	21522.1	51281	21282.6
51282	21522.1	51282	21282.6
51283	21522.1	51283	21282.6
51284	21522.1	51284	21282.7
51285	21522.1	51285	21282.7
51286	21522.1	51286	21282.7
51287	21522.1	51287	21282.7
51288	21522.1	51288	21282.7
51289	21522.1	51289	21282.7
51290	21522.1	51290	21282.6
51291	21522.1	51291	21282.6
51292	21522.1	51292	21282.6
51293	21522.1	51293	21282.6
51294	21522.1	51294	21282.6
51295	21522.1	51295	21282.6
51296	21522.1	51296	21282.6
51297	21522.1	51297	21282.6
51298	21522.1	51298	21282.6
51299	21522.1	51299	21282.6
51300	21522.1	51300	21282.6
51301	21522.1	51301	21282.7
51302	21522.1	51302	21282.7
51303	21522.1	51303	21282.7
51304	21522.1	51304	21282.7
51305	21522.1	51305	21282.7
51306	21522.1	51306	21282.7
51307	21522.1	51307	21282.7
51308	21522.1	51308	21282.7
51309	21522.1	51309	21282.7
51310	21522.1	51310	21282.7
51311	21522.1	51311	21282.7
51312	21522.1	51312	21282.7
51313	21522.1	51313	21282.7
51314	21522.1	51314	21282.6
51315	21522.1	51315	21282.6
51316	21522.1	51316	21282.6
51317	21522.1	51317	21282.6
51318	21522.1	51318	21282.7
51319	21522.1	51319	21282.7
51320	21522.1	51320	21282.7
51321	21522.1	51321	21282.7
51322	21522.1	51322	21282.7
51323	21522.1	51323	21282.7
51324	21522.1	51324	21282.7
51325	21522.1	51325	21282.7
51326	21522.1	51326	21282.7
51327	21522.1	51327	21282.7
51328	21522.1	51328	21282.6
51329	21522.1	51329	21282.6
51330	21522.1	51330	21282.6
51331	21522.1	51331	21282.6
51332	21522.1	51332	21282.6
51333	21522.1	51333	21282.6
51334	21522.1	51334	21282.7
51335	21522.1	51335	21282.7
51336	21522.1	51336	21282.7
51337	21522.1	51337	21282.7
51338	21522.1	51338	21282.7
51339	21522.1	51339	21282.7
51340	21522.1	51340	21282.7
51341	21522.1	51341	21282.7
51342	21522.1	51342	21282.7
51343	21522.1	51343	21282.7
51344	21522.1	51344	21282.6
51345	21522	51345	21282.6
51346	21522	51346	21282.6
51347	21522	51347	21282.6
51348	21522	51348	21282.6
51349	21522	51349	21282.6
51350	21522	51350	21282.6
51351	21522	51351	21282.6
51352	21522	51352	21282.6
51353	21522	51353	21282.6
51354	21522.1	51354	21282.6
51355	21522.1	51355	21282.6
51356	21522.1	51356	21282.6
51357	21522.1	51357	21282.6
51358	21522.1	51358	21282.7
51359	21522.1	51359	21282.7
51360	21522.1	51360	21282.7
51361	21522.1	51361	21282.7
51362	21522.1	51362	21282.7
51363	21522.1	51363	21282.7
51364	21522.1	51364	21282.6
51365	21522.1	51365	21282.6
51366	21522	51366	21282.6
51367	21522.1	51367	21282.6
51368	21522	51368	21282.6
51369	21522	51369	21282.6
51370	21522	51370	21282.6
51371	21522	51371	21282.6
51372	21522	51372	21282.6
51373	21522	51373	21282.6
51374	21522	51374	21282.6
51375	21522	51375	21282.6
51376	21522	51376	21282.6
51377	21522	51377	21282.6
51378	21522	51378	21282.6
51379	21522	51379	21282.6
51380	21522	51380	21282.6
51381	21522	51381	21282.6
51382	21522	51382	21282.6
51383	21522	51383	21282.6
51384	21522	51384	21282.6
51385	21522	51385	21282.6
51386	21522	51386	21282.6
51387	21522	51387	21282.6
51388	21522	51388	21282.6
51389	21522	51389	21282.6
51390	21522	51390	21282.6
51391	21522	51391	21282.6
51392	21522	51392	21282.6
51393	21522	51393	21282.6
51394	21522.1	51394	21282.6
51395	21522.1	51395	21282.6
51396	21522.1	51396	21282.6
51397	21522.1	51397	21282.6
51398	21522.1	51398	21282.6
51399	21522.1	51399	21282.6
51400	21522.1	51400	21282.6
51401	21522.1	51401	21282.6
51402	21522.1	51402	21282.6
51403	21522.1	51403	21282.6
51404	21522.1	51404	21282.6
51405	21522.1	51405	21282.6
51406	21522.1	51406	21282.6
51407	21522.1	51407	21282.6
51408	21522.1	51408	21282.6
51409	21522.1	51409	21282.6
51410	21522.1	51410	21282.6
51411	21522.1	51411	21282.6
51412	21522.1	51412	21282.6
51413	21522.1	51413	21282.6
51414	21522.1	51414	21282.6
51415	21522.1	51415	21282.6
51416	21522	51416	21282.6
51417	21522	51417	21282.6
51418	21522	51418	21282.6
51419	21522	51419	21282.6
51420	21522	51420	21282.6
51421	21522	51421	21282.6
51422	21522	51422	21282.6
51423	21522	51423	21282.6
51424	21522	51424	21282.6
51425	21522	51425	21282.6
51426	21522	51426	21282.6
51427	21522	51427	21282.6
51428	21522.1	51428	21282.6
51429	21522.1	51429	21282.6
51430	21522.1	51430	21282.6
51431	21522.1	51431	21282.6
51432	21522.1	51432	21282.6
51433	21522.1	51433	21282.6
51434	21522.1	51434	21282.6
51435	21522.1	51435	21282.6
51436	21522.1	51436	21282.6
51437	21522	51437	21282.6
51438	21522.1	51438	21282.6
51439	21522.1	51439	21282.6
51440	21522.1	51440	21282.6
51441	21522.1	51441	21282.6
51442	21522.1	51442	21282.6
51443	21522.1	51443	21282.6
51444	21522.1	51444	21282.6
51445	21522.1	51445	21282.6
51446	21522.1	51446	21282.6
51447	21522.1	51447	21282.6
51448	21522.1	51448	21282.6
51449	21522.1	51449	21282.6
51450	21522.1	51450	21282.7
51451	21522.1	51451	21282.7
51452	21522.1	51452	21282.7
51453	21522.1	51453	21282.7
51454	21522.1	51454	21282.7
51455	21522.1	51455	21282.7
51456	21522.1	51456	21282.7
51457	21522.1	51457	21282.7
51458	21522.1	51458	21282.7
51459	21522.1	51459	21282.7
51460	21522.1	51460	21282.7
51461	21522.1	51461	21282.7
51462	21522.1	51462	21282.7
51463	21522.1	51463	21282.7
51464	21522.1	51464	21282.7
51465	21522.1	51465	21282.7
51466	21522.1	51466	21282.6
51467	21522.1	51467	21282.7
51468	21522.1	51468	21282.7
51469	21522.1	51469	21282.7
51470	21522.1	51470	21282.7
51471	21522.1	51471	21282.7
51472	21522.1	51472	21282.7
51473	21522.1	51473	21282.7
51474	21522.1	51474	21282.7
51475	21522.1	51475	21282.7
51476	21522.1	51476	21282.6
51477	21522.1	51477	21282.6
51478	21522.1	51478	21282.7
51479	21522.1	51479	21282.6
51480	21522.1	51480	21282.7
51481	21522.1	51481	21282.7
51482	21522.1	51482	21282.7
51483	21522.1	51483	21282.7
51484	21522.1	51484	21282.7
51485	21522.1	51485	21282.7
51486	21522.1	51486	21282.7
51487	21522.1	51487	21282.7
51488	21522.1	51488	21282.6
51489	21522.1	51489	21282.6
51490	21522.1	51490	21282.6
51491	21522.1	51491	21282.6
51492	21522.1	51492	21282.7
51493	21522.1	51493	21282.7
51494	21522.1	51494	21282.7
51495	21522.1	51495	21282.7
51496	21522.1	51496	21282.7
51497	21522.1	51497	21282.7
51498	21522.1	51498	21282.6
51499	21522.1	51499	21282.6
51500	21522.1	51500	21282.6
51501	21522.1	51501	21282.6
51502	21522.1	51502	21282.6
51503	21522.1	51503	21282.6
51504	21522.1	51504	21282.6
51505	21522.1	51505	21282.6
51506	21522.1	51506	21282.6
51507	21522.1	51507	21282.6
51508	21522.1	51508	21282.6
51509	21522.1	51509	21282.6
51510	21522.1	51510	21282.6
51511	21522.1	51511	21282.6
51512	21522.1	51512	21282.6
51513	21522.1	51513	21282.6
51514	21522.1	51514	21282.6
51515	21522.1	51515	21282.6
51516	21522.1	51516	21282.6
51517	21522.1	51517	21282.7
51518	21522.1	51518	21282.7
51519	21522.1	51519	21282.7
51520	21522.1	51520	21282.7
51521	21522.1	51521	21282.6
51522	21522.1	51522	21282.6
51523	21522.1	51523	21282.6
51524	21522.1	51524	21282.6
51525	21522.1	51525	21282.6
51526	21522.1	51526	21282.6
51527	21522.1	51527	21282.6
51528	21522.1	51528	21282.6
51529	21522.1	51529	21282.6
51530	21522.1	51530	21282.6
51531	21522.1	51531	21282.6
51532	21522.1	51532	21282.6
51533	21522.1	51533	21282.6
51534	21522.1	51534	21282.6
51535	21522.1	51535	21282.6
51536	21522.1	51536	21282.6
51537	21522.1	51537	21282.6
51538	21522.1	51538	21282.6
51539	21522.1	51539	21282.6
51540	21522.1	51540	21282.6
51541	21522.1	51541	21282.6
51542	21522.1	51542	21282.6
51543	21522.1	51543	21282.6
51544	21522.1	51544	21282.6
51545	21522.1	51545	21282.6
51546	21522.1	51546	21282.6
51547	21522	51547	21282.6
51548	21522	51548	21282.6
51549	21522	51549	21282.6
51550	21522	51550	21282.6
51551	21522	51551	21282.6
51552	21522	51552	21282.6
51553	21522.1	51553	21282.6
51554	21522.1	51554	21282.6
51555	21522.1	51555	21282.6
51556	21522.1	51556	21282.6
51557	21522.1	51557	21282.6
51558	21522.1	51558	21282.6
51559	21522.1	51559	21282.6
51560	21522.1	51560	21282.6
51561	21522.1	51561	21282.6
51562	21522.1	51562	21282.6
51563	21522.1	51563	21282.6
51564	21522.1	51564	21282.6
51565	21522.1	51565	21282.6
51566	21522.1	51566	21282.6
51567	21522.1	51567	21282.6
51568	21522.1	51568	21282.6
51569	21522.1	51569	21282.6
51570	21522.1	51570	21282.6
51571	21522.1	51571	21282.6
51572	21522.1	51572	21282.6
51573	21522.1	51573	21282.6
51574	21522.1	51574	21282.6
51575	21522.1	51575	21282.6
51576	21522.1	51576	21282.6
51577	21522.1	51577	21282.6
51578	21522.1	51578	21282.6
51579	21522.1	51579	21282.6
51580	21522.1	51580	21282.6
51581	21522.1	51581	21282.6
51582	21522.1	51582	21282.6
51583	21522	51583	21282.6
51584	21522	51584	21282.6
51585	21522	51585	21282.6
51586	21522	51586	21282.6
51587	21522	51587	21282.6
51588	21522.1	51588	21282.6
51589	21522.1	51589	21282.6
51590	21522.1	51590	21282.6
51591	21522.1	51591	21282.6
51592	21522.1	51592	21282.6
51593	21522.1	51593	21282.6
51594	21522.1	51594	21282.6
51595	21522.1	51595	21282.6
51596	21522.1	51596	21282.6
51597	21522.1	51597	21282.6
51598	21522.1	51598	21282.6
51599	21522.1	51599	21282.6
51600	21522.1	51600	21282.6
51601	21522.1	51601	21282.6
51602	21522.1	51602	21282.6
51603	21522.1	51603	21282.6
51604	21522.1	51604	21282.6
51605	21522.1	51605	21282.6
51606	21522.1	51606	21282.6
51607	21522.1	51607	21282.6
51608	21522.1	51608	21282.6
51609	21522.1	51609	21282.6
51610	21522.1	51610	21282.6
51611	21522.1	51611	21282.6
51612	21522.1	51612	21282.6
51613	21522.1	51613	21282.6
51614	21522.1	51614	21282.6
51615	21522.1	51615	21282.6
51616	21522.1	51616	21282.6
51617	21522.1	51617	21282.6
51618	21522.1	51618	21282.6
51619	21522.1	51619	21282.6
51620	21522.1	51620	21282.6
51621	21522.1	51621	21282.6
51622	21522.1	51622	21282.6
51623	21522.1	51623	21282.6
51624	21522.1	51624	21282.6
51625	21522.1	51625	21282.6
51626	21522.1	51626	21282.6
51627	21522.1	51627	21282.6
51628	21522.1	51628	21282.6
51629	21522.1	51629	21282.6
51630	21522.1	51630	21282.6
51631	21522.1	51631	21282.6
51632	21522.1	51632	21282.6
51633	21522.1	51633	21282.6
51634	21522.1	51634	21282.6
51635	21522.1	51635	21282.6
51636	21522.1	51636	21282.6
51637	21522.1	51637	21282.6
51638	21522.1	51638	21282.7
51639	21522.1	51639	21282.7
51640	21522.1	51640	21282.7
51641	21522.2	51641	21282.7
51642	21522.2	51642	21282.7
51643	21522.2	51643	21282.7
51644	21522.2	51644	21282.7
51645	21522.2	51645	21282.7
51646	21522.2	51646	21282.7
51647	21522.2	51647	21282.7
51648	21522.2	51648	21282.7
51649	21522.2	51649	21282.7
51650	21522.2	51650	21282.7
51651	21522.2	51651	21282.7
51652	21522.2	51652	21282.7
51653	21522.2	51653	21282.6
51654	21522.2	51654	21282.6
51655	21522.2	51655	21282.6
51656	21522.2	51656	21282.6
51657	21522.2	51657	21282.6
51658	21522.2	51658	21282.7
51659	21522.2	51659	21282.7
51660	21522.2	51660	21282.7
51661	21522.2	51661	21282.7
51662	21522.2	51662	21282.7
51663	21522.2	51663	21282.7
51664	21522.2	51664	21282.7
51665	21522.2	51665	21282.7
51666	21522.2	51666	21282.7
51667	21522.2	51667	21282.7
51668	21522.2	51668	21282.7
51669	21522.2	51669	21282.7
51670	21522.2	51670	21282.7
51671	21522.2	51671	21282.7
51672	21522.2	51672	21282.7
51673	21522.2	51673	21282.7
51674	21522.2	51674	21282.7
51675	21522.2	51675	21282.7
51676	21522.2	51676	21282.7
51677	21522.2	51677	21282.7
51678	21522.2	51678	21282.7
51679	21522.2	51679	21282.7
51680	21522.2	51680	21282.7
51681	21522.2	51681	21282.7
51682	21522.2	51682	21282.7
51683	21522.2	51683	21282.7
51684	21522.3	51684	21282.7
51685	21522.3	51685	21282.7
51686	21522.3	51686	21282.7
51687	21522.2	51687	21282.7
51688	21522.2	51688	21282.7
51689	21522.2	51689	21282.7
51690	21522.2	51690	21282.7
51691	21522.2	51691	21282.7
51692	21522.2	51692	21282.7
51693	21522.2	51693	21282.7
51694	21522.2	51694	21282.7
51695	21522.2	51695	21282.7
51696	21522.2	51696	21282.7
51697	21522.2	51697	21282.7
51698	21522.2	51698	21282.7
51699	21522.2	51699	21282.7
51700	21522.2	51700	21282.7
51701	21522.2	51701	21282.7
51702	21522.2	51702	21282.7
51703	21522.2	51703	21282.7
51704	21522.2	51704	21282.7
51705	21522.2	51705	21282.7
51706	21522.2	51706	21282.7
51707	21522.2	51707	21282.7
51708	21522.2	51708	21282.7
51709	21522.2	51709	21282.7
51710	21522.2	51710	21282.7
51711	21522.2	51711	21282.7
51712	21522.2	51712	21282.7
51713	21522.2	51713	21282.7
51714	21522.2	51714	21282.7
51715	21522.2	51715	21282.7
51716	21522.2	51716	21282.7
51717	21522.2	51717	21282.7
51718	21522.2	51718	21282.7
51719	21522.2	51719	21282.7
51720	21522.2	51720	21282.7
51721	21522.2	51721	21282.7
51722	21522.2	51722	21282.7
51723	21522.2	51723	21282.7
51724	21522.2	51724	21282.7
51725	21522.2	51725	21282.7
51726	21522.2	51726	21282.7
51727	21522.2	51727	21282.7
51728	21522.2	51728	21282.7
51729	21522.2	51729	21282.7
51730	21522.2	51730	21282.7
51731	21522.2	51731	21282.7
51732	21522.2	51732	21282.7
51733	21522.2	51733	21282.7
51734	21522.2	51734	21282.7
51735	21522.2	51735	21282.7
51736	21522.2	51736	21282.7
51737	21522.2	51737	21282.7
51738	21522.2	51738	21282.7
51739	21522.2	51739	21282.7
51740	21522.2	51740	21282.7
51741	21522.2	51741	21282.7
51742	21522.2	51742	21282.7
51743	21522.2	51743	21282.7
51744	21522.2	51744	21282.7
51745	21522.2	51745	21282.7
51746	21522.2	51746	21282.7
51747	21522.2	51747	21282.7
51748	21522.2	51748	21282.7
51749	21522.2	51749	21282.7
51750	21522.2	51750	21282.7
51751	21522.2	51751	21282.7
51752	21522.3	51752	21282.7
51753	21522.3	51753	21282.7
51754	21522.3	51754	21282.7
51755	21522.3	51755	21282.7
51756	21522.2	51756	21282.7
51757	21522.2	51757	21282.7
51758	21522.2	51758	21282.7
51759	21522.2	51759	21282.7
51760	21522.3	51760	21282.7
51761	21522.3	51761	21282.7
51762	21522.3	51762	21282.7
51763	21522.3	51763	21282.8
51764	21522.3	51764	21282.7
51765	21522.2	51765	21282.7
51766	21522.2	51766	21282.7
51767	21522.2	51767	21282.7
51768	21522.2	51768	21282.7
51769	21522.2	51769	21282.7
51770	21522.2	51770	21282.7
51771	21522.2	51771	21282.7
51772	21522.2	51772	21282.7
51773	21522.2	51773	21282.7
51774	21522.2	51774	21282.7
51775	21522.2	51775	21282.7
51776	21522.2	51776	21282.7
51777	21522.2	51777	21282.7
51778	21522.2	51778	21282.7
51779	21522.2	51779	21282.7
51780	21522.2	51780	21282.7
