Fc4_KU7+PEG_H4 [0.078]_X	Fc4_KU7+PEG_H4 [0.078]_Y	Fc4_KU7+PEG_H4 [0.156]_X	Fc4_KU7+PEG_H4 [0.156]_Y	Fc4_KU7+PEG_H4 [0.313]_X	Fc4_KU7+PEG_H4 [0.313]_Y	Fc4_KU7+PEG_H4 [0.625]_X	Fc4_KU7+PEG_H4 [0.625]_Y	Fc4_KU7+PEG_H4 [1.25]_X	Fc4_KU7+PEG_H4 [1.25]_Y	Fc4_KU7+PEG_H4 [2.5]_X	Fc4_KU7+PEG_H4 [2.5]_Y	Fc4_KU7+PEG_H4 [5]_X	Fc4_KU7+PEG_H4 [5]_Y	Fit on Fc4_KU7+PEG_H4 [0.078]_X	Fit on Fc4_KU7+PEG_H4 [0.078]_Y	Fit on Fc4_KU7+PEG_H4 [0.156]_X	Fit on Fc4_KU7+PEG_H4 [0.156]_Y	Fit on Fc4_KU7+PEG_H4 [0.313]_X	Fit on Fc4_KU7+PEG_H4 [0.313]_Y	Fit on Fc4_KU7+PEG_H4 [0.625]_X	Fit on Fc4_KU7+PEG_H4 [0.625]_Y	Fit on Fc4_KU7+PEG_H4 [1.25]_X	Fit on Fc4_KU7+PEG_H4 [1.25]_Y	Fit on Fc4_KU7+PEG_H4 [2.5]_X	Fit on Fc4_KU7+PEG_H4 [2.5]_Y	Fit on Fc4_KU7+PEG_H4 [5]_X	Fit on Fc4_KU7+PEG_H4 [5]_Y
461.1	34.9961	461.1	50.5273	461.1	73.7402	461.1	106.211	461.1	172.928	461.1	268.246	461.1	443.416														
461.2	34.9961	461.2	50.5273	461.2	73.7402	461.2	106.211	461.2	172.918	461.2	268.246	461.2	443.406														
461.3	34.9961	461.3	50.5371	461.3	73.7402	461.3	106.211	461.3	172.918	461.3	268.246	461.3	443.406														
461.4	34.9961	461.4	50.5273	461.4	73.7402	461.4	106.211	461.4	172.918	461.4	268.236	461.4	443.406														
461.5	35.0059	461.5	50.5371	461.5	73.75	461.5	106.221	461.5	172.928	461.5	268.246	461.5	443.416														
461.6	35.0059	461.6	50.5469	461.6	73.7598	461.6	106.221	461.6	172.928	461.6	268.246	461.6	443.416														
461.7	35.0059	461.7	50.5469	461.7	73.7598	461.7	106.221	461.7	172.928	461.7	268.246	461.7	443.406														
461.8	35.0156	461.8	50.5371	461.8	73.7598	461.8	106.221	461.8	172.928	461.8	268.246	461.8	443.406														
461.9	35.0156	461.9	50.5371	461.9	73.7598	461.9	106.221	461.9	172.918	461.9	268.246	461.9	443.396														
462	35.0156	462	50.5371	462	73.7695	462	106.221	462	172.918	462	268.246	462	443.396														
462.1	35.0254	462.1	50.5371	462.1	73.7695	462.1	106.23	462.1	172.918	462.1	268.246	462.1	443.396														
462.2	35.0254	462.2	50.5371	462.2	73.7695	462.2	106.23	462.2	172.918	462.2	268.236	462.2	443.385														
462.3	35.0156	462.3	50.5273	462.3	73.7598	462.3	106.211	462.3	172.908	462.3	268.227	462.3	443.375														
462.4	35.0156	462.4	50.5273	462.4	73.7598	462.4	106.211	462.4	172.908	462.4	268.227	462.4	443.375														
462.5	35.0156	462.5	50.5273	462.5	73.7598	462.5	106.211	462.5	172.908	462.5	268.227	462.5	443.375														
462.6	35.0156	462.6	50.5273	462.6	73.7598	462.6	106.211	462.6	172.908	462.6	268.227	462.6	443.365														
462.7	35.0156	462.7	50.5273	462.7	73.7598	462.7	106.211	462.7	172.908	462.7	268.227	462.7	443.365														
462.8	35.0059	462.8	50.5273	462.8	73.7695	462.8	106.211	462.8	172.908	462.8	268.227	462.8	443.355														
462.9	35.0059	462.9	50.5273	462.9	73.7598	462.9	106.211	462.9	172.898	462.9	268.227	462.9	443.355														
463	35.0059	463	50.5273	463	73.7598	463	106.221	463	172.908	463	268.217	463	443.355														
463.1	35.0059	463.1	50.5273	463.1	73.7598	463.1	106.221	463.1	172.908	463.1	268.217	463.1	443.346														
463.2	35.0156	463.2	50.5273	463.2	73.7598	463.2	106.221	463.2	172.908	463.2	268.217	463.2	443.346														
463.3	35.0156	463.3	50.5273	463.3	73.7695	463.3	106.221	463.3	172.908	463.3	268.217	463.3	443.336														
463.4	35.0156	463.4	50.5273	463.4	73.7695	463.4	106.221	463.4	172.908	463.4	268.207	463.4	443.336														
463.5	35.0156	463.5	50.5273	463.5	73.7695	463.5	106.221	463.5	172.918	463.5	268.207	463.5	443.336														
463.6	35.0254	463.6	50.5273	463.6	73.7695	463.6	106.221	463.6	172.918	463.6	268.207	463.6	443.336														
463.7	35.0156	463.7	50.5273	463.7	73.7793	463.7	106.221	463.7	172.918	463.7	268.207	463.7	443.336														
463.8	35.0254	463.8	50.5273	463.8	73.7793	463.8	106.221	463.8	172.908	463.8	268.207	463.8	443.336														
463.9	35.0254	463.9	50.5371	463.9	73.7891	463.9	106.23	463.9	172.918	463.9	268.217	463.9	443.336														
464	35.0352	464	50.5371	464	73.7891	464	106.221	464	172.918	464	268.217	464	443.336														
464.1	35.0352	464.1	50.5371	464.1	73.7891	464.1	106.221	464.1	172.928	464.1	268.217	464.1	443.336														
464.2	35.0352	464.2	50.5273	464.2	73.7988	464.2	106.221	464.2	172.918	464.2	268.207	464.2	443.336														
464.3	35.0352	464.3	50.5273	464.3	73.7988	464.3	106.221	464.3	172.928	464.3	268.207	464.3	443.326														
464.4	35.0352	464.4	50.5273	464.4	73.7891	464.4	106.221	464.4	172.928	464.4	268.207	464.4	443.326														
464.5	35.0254	464.5	50.5273	464.5	73.7891	464.5	106.221	464.5	172.928	464.5	268.207	464.5	443.326														
464.6	35.0254	464.6	50.5273	464.6	73.7891	464.6	106.221	464.6	172.918	464.6	268.207	464.6	443.326														
464.7	35.0254	464.7	50.5273	464.7	73.7891	464.7	106.221	464.7	172.928	464.7	268.207	464.7	443.316														
464.8	35.0254	464.8	50.5273	464.8	73.7891	464.8	106.221	464.8	172.918	464.8	268.207	464.8	443.316														
464.9	35.0254	464.9	50.5273	464.9	73.7891	464.9	106.221	464.9	172.918	464.9	268.197	464.9	443.316														
465	35.0254	465	50.5273	465	73.7891	465	106.221	465	172.918	465	268.197	465	443.316														
465.1	35.0254	465.1	50.5273	465.1	73.7891	465.1	106.221	465.1	172.918	465.1	268.197	465.1	443.316														
465.2	35.0254	465.2	50.5273	465.2	73.7891	465.2	106.221	465.2	172.918	465.2	268.207	465.2	443.305														
465.3	35.0254	465.3	50.5273	465.3	73.7891	465.3	106.221	465.3	172.918	465.3	268.197	465.3	443.305														
465.4	35.0352	465.4	50.5371	465.4	73.7891	465.4	106.221	465.4	172.918	465.4	268.197	465.4	443.295														
465.5	35.0352	465.5	50.5371	465.5	73.7891	465.5	106.221	465.5	172.918	465.5	268.197	465.5	443.295														
465.6	35.0352	465.6	50.5371	465.6	73.7891	465.6	106.221	465.6	172.918	465.6	268.197	465.6	443.295														
465.7	35.0352	465.7	50.5371	465.7	73.7793	465.7	106.221	465.7	172.918	465.7	268.197	465.7	443.295														
465.8	35.0352	465.8	50.5371	465.8	73.7793	465.8	106.211	465.8	172.908	465.8	268.197	465.8	443.295														
465.9	35.0352	465.9	50.5371	465.9	73.7793	465.9	106.221	465.9	172.918	465.9	268.197	465.9	443.295														
466	35.0449	466	50.5371	466	73.7793	466	106.221	466	172.918	466	268.197	466	443.285														
466.1	35.0449	466.1	50.5371	466.1	73.7891	466.1	106.221	466.1	172.918	466.1	268.188	466.1	443.285														
466.2	35.0449	466.2	50.5371	466.2	73.7793	466.2	106.221	466.2	172.908	466.2	268.188	466.2	443.275														
466.3	35.0449	466.3	50.5371	466.3	73.7793	466.3	106.221	466.3	172.908	466.3	268.188	466.3	443.275														
466.4	35.0449	466.4	50.5371	466.4	73.7793	466.4	106.23	466.4	172.908	466.4	268.188	466.4	443.275														
466.5	35.0449	466.5	50.5371	466.5	73.7793	466.5	106.23	466.5	172.908	466.5	268.188	466.5	443.266														
466.6	35.0449	466.6	50.5371	466.6	73.7793	466.6	106.23	466.6	172.908	466.6	268.188	466.6	443.266														
466.7	35.0449	466.7	50.5371	466.7	73.7793	466.7	106.221	466.7	172.898	466.7	268.188	466.7	443.266														
466.8	35.0352	466.8	50.5371	466.8	73.7793	466.8	106.221	466.8	172.898	466.8	268.188	466.8	443.266														
466.9	35.0352	466.9	50.5371	466.9	73.7793	466.9	106.23	466.9	172.898	466.9	268.188	466.9	443.266														
467	35.0352	467	50.5371	467	73.7793	467	106.23	467	172.898	467	268.188	467	443.256														
467.1	35.0566	467.1	50.5488	467.1	73.791	467.1	106.242	467.1	172.91	467.1	268.199	467.1	443.268														
467.2	35.0566	467.2	50.5488	467.2	73.791	467.2	106.242	467.2	172.91	467.2	268.188	467.2	443.268														
467.3	35.0469	467.3	50.5488	467.3	73.791	467.3	106.242	467.3	172.91	467.3	268.188	467.3	443.268														
467.4	35.0469	467.4	50.5488	467.4	73.791	467.4	106.242	467.4	172.91	467.4	268.188	467.4	443.268														
467.5	35.0566	467.5	50.5488	467.5	73.7813	467.5	106.242	467.5	172.91	467.5	268.188	467.5	443.258														
467.6	35.0566	467.6	50.5488	467.6	73.7813	467.6	106.242	467.6	172.91	467.6	268.188	467.6	443.258														
467.7	35.0469	467.7	50.5488	467.7	73.7813	467.7	106.252	467.7	172.91	467.7	268.188	467.7	443.258														
467.8	35.0469	467.8	50.5391	467.8	73.7813	467.8	106.252	467.8	172.91	467.8	268.178	467.8	443.248														
467.9	35.0469	467.9	50.5488	467.9	73.7813	467.9	106.252	467.9	172.91	467.9	268.178	467.9	443.248														
468	35.0469	468	50.5391	468	73.7813	468	106.252	468	172.91	468	268.178	468	443.248														
468.1	35.0566	468.1	50.5488	468.1	73.791	468.1	106.262	468.1	172.92	468.1	268.188	468.1	443.258														
468.2	35.0566	468.2	50.5488	468.2	73.8008	468.2	106.262	468.2	172.91	468.2	268.188	468.2	443.246														
468.3	35.0566	468.3	50.5488	468.3	73.8008	468.3	106.252	468.3	172.92	468.3	268.188	468.3	443.246														
468.4	35.0566	468.4	50.5488	468.4	73.8105	468.4	106.252	468.4	172.91	468.4	268.178	468.4	443.246														
468.5	35.0566	468.5	50.5488	468.5	73.8008	468.5	106.262	468.5	172.91	468.5	268.178	468.5	443.246														
468.6	35.0566	468.6	50.5488	468.6	73.8008	468.6	106.262	468.6	172.91	468.6	268.178	468.6	443.236														
468.7	35.0566	468.7	50.5488	468.7	73.8105	468.7	106.252	468.7	172.91	468.7	268.178	468.7	443.236														
468.8	35.0664	468.8	50.5586	468.8	73.8203	468.8	106.271	468.8	172.93	468.8	268.178	468.8	443.246														
468.9	35.0664	468.9	50.5586	468.9	73.8203	468.9	106.271	468.9	172.92	468.9	268.178	468.9	443.236														
469	35.0664	469	50.5586	469	73.8203	469	106.271	469	172.93	469	268.178	469	443.236														
469.1	35.0664	469.1	50.5586	469.1	73.8203	469.1	106.271	469.1	172.92	469.1	268.178	469.1	443.236														
469.2	35.0664	469.2	50.5586	469.2	73.8301	469.2	106.262	469.2	172.92	469.2	268.178	469.2	443.236														
469.3	35.0664	469.3	50.5586	469.3	73.8203	469.3	106.262	469.3	172.92	469.3	268.178	469.3	443.236														
469.4	35.0566	469.4	50.5586	469.4	73.8203	469.4	106.262	469.4	172.92	469.4	268.178	469.4	443.227														
469.5	35.0664	469.5	50.5586	469.5	73.8301	469.5	106.271	469.5	172.92	469.5	268.188	469.5	443.236														
469.6	35.0664	469.6	50.5586	469.6	73.8301	469.6	106.262	469.6	172.92	469.6	268.178	469.6	443.236														
469.7	35.0664	469.7	50.5586	469.7	73.8301	469.7	106.262	469.7	172.92	469.7	268.178	469.7	443.227														
469.8	35.0664	469.8	50.5586	469.8	73.8301	469.8	106.262	469.8	172.92	469.8	268.178	469.8	443.227														
469.9	35.0566	469.9	50.5586	469.9	73.8301	469.9	106.262	469.9	172.92	469.9	268.178	469.9	443.217														
470	35.0762	470	50.5684	470	73.8398	470	106.271	470	172.93	470	268.188	470	443.227														
470.1	35.0762	470.1	50.5684	470.1	73.8398	470.1	106.271	470.1	172.918	470.1	268.178	470.1	443.227														
470.2	35.0762	470.2	50.5684	470.2	73.8398	470.2	106.271	470.2	172.918	470.2	268.178	470.2	443.227														
470.3	35.0762	470.3	50.5684	470.3	73.8398	470.3	106.271	470.3	172.918	470.3	268.178	470.3	443.227														
470.4	35.0762	470.4	50.5684	470.4	73.8398	470.4	106.271	470.4	172.918	470.4	268.178	470.4	443.227														
470.5	35.0859	470.5	50.5684	470.5	73.8496	470.5	106.271	470.5	172.918	470.5	268.178	470.5	443.217														
470.6	35.0859	470.6	50.5684	470.6	73.8496	470.6	106.271	470.6	172.908	470.6	268.168	470.6	443.217														
470.7	35.0957	470.7	50.5781	470.7	73.8594	470.7	106.281	470.7	172.928	470.7	268.178	470.7	443.227														
470.8	35.0957	470.8	50.5781	470.8	73.8594	470.8	106.281	470.8	172.918	470.8	268.178	470.8	443.227														
470.9	35.0957	470.9	50.5879	470.9	73.8594	470.9	106.281	470.9	172.918	470.9	268.178	470.9	443.217														
471	35.0957	471	50.5879	471	73.8691	471	106.281	471	172.918	471	268.168	471	443.217														
471.1	35.0957	471.1	50.5781	471.1	73.8691	471.1	106.281	471.1	172.918	471.1	268.168	471.1	443.217														
471.2	35.1055	471.2	50.5879	471.2	73.8789	471.2	106.291	471.2	172.918	471.2	268.178	471.2	443.227														
471.3	35.0957	471.3	50.5781	471.3	73.8691	471.3	106.281	471.3	172.908	471.3	268.168	471.3	443.207														
471.4	35.1055	471.4	50.5879	471.4	73.8789	471.4	106.291	471.4	172.918	471.4	268.178	471.4	443.217														
471.5	35.1055	471.5	50.5879	471.5	73.8789	471.5	106.291	471.5	172.918	471.5	268.178	471.5	443.217														
471.6	35.1055	471.6	50.5879	471.6	73.8789	471.6	106.291	471.6	172.918	471.6	268.166	471.6	443.205														
471.7	35.0957	471.7	50.5781	471.7	73.8691	471.7	106.281	471.7	172.908	471.7	268.156	471.7	443.195														
471.8	35.0957	471.8	50.5781	471.8	73.8691	471.8	106.281	471.8	172.908	471.8	268.156	471.8	443.186														
471.9	35.0957	471.9	50.5781	471.9	73.8691	471.9	106.281	471.9	172.908	471.9	268.156	471.9	443.186														
472	35.0957	472	50.5781	472	73.8691	472	106.281	472	172.898	472	268.156	472	443.186														
472.1	35.0957	472.1	50.5781	472.1	73.8691	472.1	106.281	472.1	172.898	472.1	268.156	472.1	443.176														
472.2	35.1055	472.2	50.5879	472.2	73.8789	472.2	106.291	472.2	172.908	472.2	268.156	472.2	443.186														
472.3	35.1055	472.3	50.5879	472.3	73.8789	472.3	106.291	472.3	172.898	472.3	268.156	472.3	443.186														
472.4	35.1055	472.4	50.5879	472.4	73.8789	472.4	106.291	472.4	172.898	472.4	268.156	472.4	443.186														
472.5	35.0957	472.5	50.5879	472.5	73.8789	472.5	106.291	472.5	172.898	472.5	268.156	472.5	443.176														
472.6	35.0957	472.6	50.5879	472.6	73.8789	472.6	106.291	472.6	172.898	472.6	268.156	472.6	443.176														
472.7	35.0957	472.7	50.5879	472.7	73.8789	472.7	106.291	472.7	172.898	472.7	268.156	472.7	443.176														
472.8	35.0957	472.8	50.5879	472.8	73.8789	472.8	106.291	472.8	172.898	472.8	268.156	472.8	443.166														
472.9	35.1055	472.9	50.5977	472.9	73.8984	472.9	106.301	472.9	172.908	472.9	268.166	472.9	443.176														
473	35.0957	473	50.5879	473	73.8887	473	106.291	473	172.898	473	268.156	473	443.166														
473.1	35.0957	473.1	50.5879	473.1	73.8887	473.1	106.291	473.1	172.889	473.1	268.156	473.1	443.166														
473.2	35.0957	473.2	50.5879	473.2	73.8887	473.2	106.291	473.2	172.889	473.2	268.156	473.2	443.156														
473.3	35.1055	473.3	50.5977	473.3	73.8984	473.3	106.301	473.3	172.898	473.3	268.166	473.3	443.166														
473.4	35.1055	473.4	50.5879	473.4	73.8887	473.4	106.291	473.4	172.889	473.4	268.156	473.4	443.156														
473.5	35.1055	473.5	50.5879	473.5	73.8887	473.5	106.291	473.5	172.889	473.5	268.156	473.5	443.156														
473.6	35.1055	473.6	50.5879	473.6	73.8887	473.6	106.291	473.6	172.889	473.6	268.156	473.6	443.146														
473.7	35.1055	473.7	50.5879	473.7	73.8887	473.7	106.291	473.7	172.889	473.7	268.146	473.7	443.146														
473.8	35.1055	473.8	50.5879	473.8	73.8887	473.8	106.291	473.8	172.879	473.8	268.146	473.8	443.146														
473.9	35.1055	473.9	50.5879	473.9	73.8887	473.9	106.291	473.9	172.879	473.9	268.146	473.9	443.146														
474	35.1055	474	50.5879	474	73.9004	474	106.291	474	172.879	474	268.137	474	443.146														
474.1	35.1055	474.1	50.5977	474.1	73.9004	474.1	106.291	474.1	172.889	474.1	268.137	474.1	443.137														
474.2	35.1055	474.2	50.5977	474.2	73.9004	474.2	106.291	474.2	172.879	474.2	268.137	474.2	443.137														
474.3	35.1152	474.3	50.5879	474.3	73.9004	474.3	106.291	474.3	172.879	474.3	268.127	474.3	443.137														
474.4	35.1152	474.4	50.5879	474.4	73.8887	474.4	106.301	474.4	172.879	474.4	268.127	474.4	443.137														
474.5	35.1152	474.5	50.5977	474.5	73.8887	474.5	106.291	474.5	172.879	474.5	268.127	474.5	443.137														
474.6	35.1152	474.6	50.5879	474.6	73.8887	474.6	106.291	474.6	172.879	474.6	268.127	474.6	443.137														
474.7	35.1152	474.7	50.5879	474.7	73.8887	474.7	106.291	474.7	172.879	474.7	268.127	474.7	443.137														
474.8	35.1152	474.8	50.5879	474.8	73.8887	474.8	106.291	474.8	172.879	474.8	268.127	474.8	443.137														
474.9	35.1152	474.9	50.5879	474.9	73.8887	474.9	106.291	474.9	172.879	474.9	268.127	474.9	443.137														
475	35.125	475	50.5879	475	73.8887	475	106.291	475	172.879	475	268.117	475	443.125														
475.1	35.125	475.1	50.5879	475.1	73.8887	475.1	106.301	475.1	172.879	475.1	268.117	475.1	443.125														
475.2	35.125	475.2	50.5879	475.2	73.8887	475.2	106.301	475.2	172.879	475.2	268.117	475.2	443.125														
475.3	35.125	475.3	50.5879	475.3	73.8887	475.3	106.301	475.3	172.879	475.3	268.117	475.3	443.125														
475.4	35.125	475.4	50.5879	475.4	73.8887	475.4	106.301	475.4	172.879	475.4	268.117	475.4	443.125														
475.5	35.125	475.5	50.5879	475.5	73.8887	475.5	106.301	475.5	172.879	475.5	268.117	475.5	443.115														
475.6	35.125	475.6	50.5879	475.6	73.8887	475.6	106.311	475.6	172.879	475.6	268.117	475.6	443.115														
475.7	35.125	475.7	50.5879	475.7	73.8887	475.7	106.311	475.7	172.879	475.7	268.107	475.7	443.115														
475.8	35.125	475.8	50.5879	475.8	73.8887	475.8	106.311	475.8	172.879	475.8	268.107	475.8	443.115														
475.9	35.1348	475.9	50.5879	475.9	73.8887	475.9	106.311	475.9	172.879	475.9	268.107	475.9	443.115														
476	35.1348	476	50.5879	476	73.8887	476	106.311	476	172.879	476	268.107	476	443.115														
476.1	35.125	476.1	50.5879	476.1	73.8887	476.1	106.322	476.1	172.879	476.1	268.107	476.1	443.105														
476.2	35.125	476.2	50.5879	476.2	73.8887	476.2	106.322	476.2	172.879	476.2	268.107	476.2	443.105														
476.3	35.125	476.3	50.5879	476.3	73.8887	476.3	106.322	476.3	172.879	476.3	268.107	476.3	443.105														
476.4	35.125	476.4	50.5977	476.4	73.8887	476.4	106.322	476.4	172.879	476.4	268.107	476.4	443.096														
476.5	35.125	476.5	50.5977	476.5	73.8887	476.5	106.322	476.5	172.879	476.5	268.107	476.5	443.096														
476.6	35.125	476.6	50.5879	476.6	73.8887	476.6	106.322	476.6	172.879	476.6	268.107	476.6	443.096														
476.7	35.125	476.7	50.5879	476.7	73.8887	476.7	106.322	476.7	172.879	476.7	268.107	476.7	443.096														
476.8	35.125	476.8	50.5879	476.8	73.8887	476.8	106.322	476.8	172.879	476.8	268.107	476.8	443.096														
476.9	35.125	476.9	50.5781	476.9	73.8887	476.9	106.311	476.9	172.879	476.9	268.107	476.9	443.086														
477	35.125	477	50.5781	477	73.8887	477	106.311	477	172.879	477	268.107	477	443.086														
477.1	35.125	477.1	50.5781	477.1	73.8887	477.1	106.311	477.1	172.889	477.1	268.107	477.1	443.086														
477.2	35.125	477.2	50.5781	477.2	73.9004	477.2	106.311	477.2	172.889	477.2	268.098	477.2	443.086														
477.3	35.125	477.3	50.5781	477.3	73.9004	477.3	106.311	477.3	172.879	477.3	268.098	477.3	443.086														
477.4	35.125	477.4	50.5781	477.4	73.8887	477.4	106.301	477.4	172.879	477.4	268.098	477.4	443.086														
477.5	35.125	477.5	50.5781	477.5	73.9004	477.5	106.311	477.5	172.879	477.5	268.098	477.5	443.086														
477.6	35.125	477.6	50.5781	477.6	73.9004	477.6	106.301	477.6	172.879	477.6	268.098	477.6	443.086														
477.7	35.1152	477.7	50.5684	477.7	73.8906	477.7	106.291	477.7	172.859	477.7	268.088	477.7	443.076														
477.8	35.125	477.8	50.5781	477.8	73.9004	477.8	106.301	477.8	172.869	477.8	268.086	477.8	443.086														
477.9	35.125	477.9	50.5781	477.9	73.9004	477.9	106.301	477.9	172.869	477.9	268.086	477.9	443.086														
478	35.125	478	50.5781	478	73.9004	478	106.301	478	172.869	478	268.086	478	443.086														
478.1	35.125	478.1	50.5781	478.1	73.9004	478.1	106.301	478.1	172.879	478.1	268.086	478.1	443.076														
478.2	35.125	478.2	50.5781	478.2	73.9004	478.2	106.301	478.2	172.869	478.2	268.086	478.2	443.076														
478.3	35.125	478.3	50.5781	478.3	73.9004	478.3	106.291	478.3	172.879	478.3	268.076	478.3	443.076														
478.4	35.125	478.4	50.5781	478.4	73.9004	478.4	106.291	478.4	172.869	478.4	268.076	478.4	443.076														
478.5	35.125	478.5	50.5781	478.5	73.9004	478.5	106.301	478.5	172.869	478.5	268.076	478.5	443.076														
478.6	35.125	478.6	50.5781	478.6	73.9004	478.6	106.301	478.6	172.869	478.6	268.076	478.6	443.076														
478.7	35.125	478.7	50.5781	478.7	73.9004	478.7	106.301	478.7	172.869	478.7	268.076	478.7	443.066														
478.8	35.125	478.8	50.5781	478.8	73.9004	478.8	106.301	478.8	172.869	478.8	268.076	478.8	443.066														
478.9	35.125	478.9	50.5781	478.9	73.8887	478.9	106.301	478.9	172.869	478.9	268.066	478.9	443.066														
479	35.1152	479	50.5684	479	73.8789	479	106.291	479	172.859	479	268.057	479	443.047														
479.1	35.1152	479.1	50.5684	479.1	73.8789	479.1	106.291	479.1	172.859	479.1	268.057	479.1	443.047														
479.2	35.1152	479.2	50.5684	479.2	73.8789	479.2	106.291	479.2	172.869	479.2	268.057	479.2	443.047														
479.3	35.1152	479.3	50.5684	479.3	73.8789	479.3	106.291	479.3	172.859	479.3	268.057	479.3	443.047														
479.4	35.125	479.4	50.5781	479.4	73.8887	479.4	106.301	479.4	172.869	479.4	268.066	479.4	443.057														
479.5	35.125	479.5	50.5781	479.5	73.8887	479.5	106.311	479.5	172.869	479.5	268.057	479.5	443.045														
479.6	35.125	479.6	50.5684	479.6	73.8887	479.6	106.301	479.6	172.869	479.6	268.057	479.6	443.057														
479.7	35.125	479.7	50.5781	479.7	73.8887	479.7	106.311	479.7	172.869	479.7	268.057	479.7	443.045														
479.8	35.125	479.8	50.5781	479.8	73.8887	479.8	106.301	479.8	172.869	479.8	268.057	479.8	443.045														
479.9	35.125	479.9	50.5781	479.9	73.8887	479.9	106.301	479.9	172.869	479.9	268.057	479.9	443.045														
480	35.125	480	50.5684	480	73.8887	480	106.301	480	172.869	480	268.057	480	443.045														
480.1	35.125	480.1	50.5684	480.1	73.8887	480.1	106.301	480.1	172.857	480.1	268.066	480.1	443.045														
480.2	35.125	480.2	50.5684	480.2	73.8887	480.2	106.301	480.2	172.857	480.2	268.066	480.2	443.035														
480.3	35.1152	480.3	50.5684	480.3	73.8887	480.3	106.301	480.3	172.857	480.3	268.066	480.3	443.035														
480.4	35.1152	480.4	50.5684	480.4	73.8789	480.4	106.301	480.4	172.857	480.4	268.057	480.4	443.035														
480.5	35.1152	480.5	50.5684	480.5	73.8789	480.5	106.301	480.5	172.857	480.5	268.057	480.5	443.035														
480.6	35.1152	480.6	50.5586	480.6	73.8789	480.6	106.301	480.6	172.857	480.6	268.057	480.6	443.035														
480.7	35.1152	480.7	50.5586	480.7	73.8887	480.7	106.301	480.7	172.848	480.7	268.057	480.7	443.025														
480.8	35.1152	480.8	50.5586	480.8	73.8887	480.8	106.301	480.8	172.848	480.8	268.057	480.8	443.025														
480.9	35.1152	480.9	50.5586	480.9	73.8789	480.9	106.301	480.9	172.848	480.9	268.057	480.9	443.025														
481	35.1152	481	50.5586	481	73.8789	481	106.301	481	172.848	481	268.057	481	443.025														
481.1	35.1152	481.1	50.5586	481.1	73.8789	481.1	106.301	481.1	172.848	481.1	268.047	481.1	443.025														
481.2	35.1152	481.2	50.5586	481.2	73.8887	481.2	106.301	481.2	172.848	481.2	268.057	481.2	443.025														
481.3	35.1152	481.3	50.5586	481.3	73.8789	481.3	106.301	481.3	172.838	481.3	268.047	481.3	443.025														
481.4	35.1152	481.4	50.5586	481.4	73.8789	481.4	106.301	481.4	172.838	481.4	268.057	481.4	443.025														
481.5	35.1152	481.5	50.5586	481.5	73.8789	481.5	106.311	481.5	172.838	481.5	268.047	481.5	443.025														
481.6	35.1152	481.6	50.5586	481.6	73.8789	481.6	106.311	481.6	172.838	481.6	268.047	481.6	443.025														
481.7	35.1055	481.7	50.5586	481.7	73.8789	481.7	106.311	481.7	172.838	481.7	268.047	481.7	443.025														
481.8	35.1152	481.8	50.5586	481.8	73.8887	481.8	106.32	481.8	172.848	481.8	268.057	481.8	443.035														
481.9	35.1055	481.9	50.5586	481.9	73.8789	481.9	106.311	481.9	172.838	481.9	268.047	481.9	443.025														
482	35.1055	482	50.5586	482	73.8789	482	106.311	482	172.838	482	268.047	482	443.025														
482.1	35.1055	482.1	50.5488	482.1	73.8789	482.1	106.311	482.1	172.838	482.1	268.047	482.1	443.025														
482.2	35.1055	482.2	50.5488	482.2	73.8789	482.2	106.311	482.2	172.838	482.2	268.047	482.2	443.016														
482.3	35.1055	482.3	50.5586	482.3	73.8887	482.3	106.311	482.3	172.838	482.3	268.047	482.3	443.016														
482.4	35.1055	482.4	50.5586	482.4	73.8887	482.4	106.311	482.4	172.838	482.4	268.047	482.4	443.016														
482.5	35.1055	482.5	50.5488	482.5	73.8887	482.5	106.311	482.5	172.828	482.5	268.047	482.5	443.016														
482.6	35.1055	482.6	50.5488	482.6	73.8887	482.6	106.311	482.6	172.828	482.6	268.047	482.6	443.016														
482.7	35.1055	482.7	50.5488	482.7	73.8887	482.7	106.311	482.7	172.828	482.7	268.037	482.7	443.006														
482.8	35.0957	482.8	50.5586	482.8	73.8887	482.8	106.311	482.8	172.818	482.8	268.037	482.8	443.006														
482.9	35.0957	482.9	50.5586	482.9	73.8887	482.9	106.311	482.9	172.818	482.9	268.037	482.9	443.006														
483	35.0957	483	50.5586	483	73.8887	483	106.322	483	172.818	483	268.037	483	443.006														
483.1	35.0859	483.1	50.5488	483.1	73.8789	483.1	106.313	483.1	172.809	483.1	268.018	483.1	442.986														
483.2	35.0859	483.2	50.5488	483.2	73.8789	483.2	106.301	483.2	172.809	483.2	268.018	483.2	442.986														
483.3	35.0859	483.3	50.5488	483.3	73.8789	483.3	106.301	483.3	172.809	483.3	268.018	483.3	442.986														
483.4	35.0859	483.4	50.5391	483.4	73.8789	483.4	106.313	483.4	172.818	483.4	268.018	483.4	442.977														
483.5	35.0762	483.5	50.5391	483.5	73.8789	483.5	106.313	483.5	172.809	483.5	268.018	483.5	442.977														
483.6	35.0762	483.6	50.5293	483.6	73.8789	483.6	106.313	483.6	172.818	483.6	268.018	483.6	442.967														
483.7	35.0859	483.7	50.5293	483.7	73.8789	483.7	106.313	483.7	172.818	483.7	268.008	483.7	442.967														
